Id,VkLink,Location
-198214291,https://vk.com/public198214291,"ТК Садовод, 6-67"
-190580000,https://vk.com/public190580000,"ТК Садовод, 22-113"
555600871,https://vk.com/id555600871,"ТК Садовод, 27-52"
-191536270,https://vk.com/public191536270,"ТК Садовод, Корпус Б, 2-4-12"
-161369418,https://vk.com/public161369418,"ТК Садовод, Корпус А, 2Б-25"
113785758,https://vk.com/id113785758,"ТК Садовод, 24-109"
-171698371,https://vk.com/public171698371,"ТК Садовод, 33-37"
471209171,https://vk.com/id471209171,"ТК Садовод, 22-126"
-172255784,https://vk.com/public172255784,"ТК Садовод, 2-1-22"
531707459,https://vk.com/id531707459,"ТК Садовод, 28-18"
401726870,https://vk.com/id401726870,"ТК Садовод, 9-82"
455117837,https://vk.com/id455117837,"ТК Садовод, Корпус А, 2В-33"
-187406775,https://vk.com/public187406775,"ТК Садовод, CT7-23"
-177191503,https://vk.com/public177191503,"ТК Садовод, 22-126"
499736817,https://vk.com/id499736817,"ТК Садовод, -"
435036313,https://vk.com/id435036313,"ТК Садовод,"
-184702002,https://vk.com/public184702002,"ТК Садовод, -"
558620587,https://vk.com/id558620587,"ТК Садовод, 24-82"
-187403220,https://vk.com/public187403220,"ТК Садовод, 27-54"
-167458722,https://vk.com/public167458722,"ТК Садовод, 2В-16"
374083600,https://vk.com/id374083600,"ТК Садовод, Корпус Б, 2-4-14"
429277497,https://vk.com/id429277497,"ТК Садовод,"
572168895,https://vk.com/id572168895,"ТК Садовод, Корпус Б, 2Г-64"
382533861,https://vk.com/id382533861,"ТК Садовод, 27-86"
-169135638,https://vk.com/public169135638,"ТК Садовод, Корпус А, 2Б-04"
357922039,https://vk.com/id357922039,"ТК Садовод, 2-2-21"
-188745599,https://vk.com/public188745599,"ТК Садовод, -"
-209505304,https://vk.com/public209505304,"ТК Садовод, Корпус Б, 2Г-36"
500506923,https://vk.com/id500506923,"ТК Садовод, 2-4-11"
420142756,https://vk.com/id420142756,"ТК Садовод, 8-86"
510460857,https://vk.com/id510460857,"ТК Садовод, -"
-197045413,https://vk.com/public197045413,"ТК Садовод, Корпус Б, 2А-29"
-188064365,https://vk.com/public188064365,"ТК Садовод, 8-24"
538431210,https://vk.com/id538431210,"ТК Садовод, 27-54"
-186491826,https://vk.com/public186491826,"ТК Садовод, 30-54"
-174863023,https://vk.com/public174863023,"ТК Садовод, Корпус Б, 2Д-42"
500815397,https://vk.com/id500815397,"ТК Садовод, 27-77"
262458962,https://vk.com/id262458962,"ТК Садовод, 22-15"
350624842,https://vk.com/id350624842,"ТК Садовод, 2б-76"
-164276882,https://vk.com/public164276882,"ТК Садовод, Корпус А, 2Г-03/05"
499203671,https://vk.com/id499203671,"ТК Садовод, -"
609938453,https://vk.com/id609938453,"ТК Садовод, 26-04"
-200091205,https://vk.com/public200091205,"ТК Садовод, Корпус Б, 2Д-20"
527200522,https://vk.com/id527200522,"ТК Садовод, СТ7-153"
534376579,https://vk.com/id534376579,"ТК Садовод, Корпус Б, 2Д-52"
552409116,https://vk.com/id552409116,"ТК Садовод, Корпус Б, 2А-29"
379826427,https://vk.com/id379826427,"ТК Садовод,"
-191490724,https://vk.com/public191490724,"ТК Садовод, -"
328212021,https://vk.com/id328212021,"ТК Садовод, АНЛ3-15/16//17"
565490553,https://vk.com/id565490553,"ТК Садовод, 8 -30"
490062079,https://vk.com/id490062079,"ТК Садовод, Корпус А, 2Д-38"
559516575,https://vk.com/id559516575,"ТК Садовод, Корпус А, 1-4-04"
443901025,https://vk.com/id443901025,"ТК Садовод, Корпус А, 2А-76"
409490250,https://vk.com/id409490250,"ТК Садовод, 24-95"
-172164317,https://vk.com/public172164317,"ТК Садовод, Корпус А, 2Г-03/05"
-163845954,https://vk.com/public163845954,"ТК Садовод, 2-3"
-201886701,https://vk.com/public201886701,"ТК Садовод, Корпус А, 2В-88"
327500295,https://vk.com/id327500295,"ТК Садовод, Корпус Б, 2А-53"
526337594,https://vk.com/id526337594,"ТК Садовод, Корпус Б, 2Д-76"
466593559,https://vk.com/id466593559,"ТК Садовод, Корпус Б, 2А-29"
430966740,https://vk.com/id430966740,"ТК Садовод, 22-17"
-183931603,https://vk.com/public183931603,"ТК Садовод, 1-2"
-152057436,https://vk.com/public152057436,"ТК Садовод, 2А-09"
-191521642,https://vk.com/public191521642,"ТК Садовод, 20-97"
-198849382,https://vk.com/public198849382,"ТК Садовод, Корпус Б, 2Г-72"
653722345,https://vk.com/id653722345,"ТЯК Москва, 43-792"
-206589781,https://vk.com/public206589781,"ТК Садовод, Корпус А, 1Б-82"
432289163,https://vk.com/id432289163,"ТК Садовод, 24-75"
537136536,https://vk.com/id537136536,"ТК Садовод, 27-63"
405523921,https://vk.com/id405523921,"ТК Садовод, Корпус Б, 2А-12"
-185607133,https://vk.com/public185607133,"ТК Садовод, 2Д-12"
-197919246,https://vk.com/public197919246,"ТК Садовод, 9-102"
-134388104,https://vk.com/public134388104,"ТК Садовод, 24-98"
-179526818,https://vk.com/public179526818,"ТК Садовод, -"
337263538,https://vk.com/id337263538,"ТК Садовод,"
354549039,https://vk.com/id354549039,"ТК Садовод, -"
422304855,https://vk.com/id422304855,"ТК Садовод, 26-46"
354254963,https://vk.com/id354254963,"ТК Садовод, 34-899"
530440505,https://vk.com/id530440505,"ТК Садовод, 33-26"
-152630427,https://vk.com/public152630427,"ТК Садовод, 9-99"
531592671,https://vk.com/id531592671,"ТК Садовод, 7-109"
-201382216,https://vk.com/public201382216,"ТК Садовод, Корпус Б, 2Г-71"
-180724548,https://vk.com/public180724548,"ТК Садовод, 24-124"
-205474874,https://vk.com/public205474874,"ТК Садовод, АНЛ3-10"
339195241,https://vk.com/id339195241,"ТК Садовод,"
502609523,https://vk.com/id502609523,"ТК Садовод, -"
494031859,https://vk.com/id494031859,"ТК Садовод, 24-96"
-181332073,https://vk.com/public181332073,"ТК Садовод, Корпус А, 2-1-22"
-187147846,https://vk.com/public187147846,"ТК Садовод, Корпус Б, 2Д-103"
-161630173,https://vk.com/public161630173,"ТК Садовод, Корпус А, 2А-66"
497557259,https://vk.com/id497557259,"ТК Садовод, 1Б-09"
-187580789,https://vk.com/public187580789,"ТК Садовод, 2Г-68"
572930223,https://vk.com/id572930223,"ТК Садовод, 30-99"
-181231240,https://vk.com/public181231240,"ТК Садовод, -"
-121158405,https://vk.com/public121158405,"ТК Садовод,"
-147952575,https://vk.com/public147952575,"ТК Садовод, Корпус А, 1Б-82"
522986852,https://vk.com/id522986852,"ТК Садовод, 24-31"
292858457,https://vk.com/id292858457,"ТК Садовод, 91-300"
414994967,https://vk.com/id414994967,"ТК Садовод, Корпус Б, 2Д-38"
423792577,https://vk.com/id423792577,"ТК Садовод, -"
468157684,https://vk.com/id468157684,"ТК Садовод, 27-91"
383093568,https://vk.com/id383093568,"ТК Садовод, 28-92"
-191228613,https://vk.com/public191228613,"ТК Садовод, Корпус А, 1Б-57"
501573284,https://vk.com/id501573284,"ТК Садовод, Корпус Б, 2А-71"
478880213,https://vk.com/id478880213,"ТК Садовод, 22-60"
-149304756,https://vk.com/public149304756,"ТК Садовод, -"
445941290,https://vk.com/id445941290,"ТК Садовод, 17-129"
399299129,https://vk.com/id399299129,"ТК Садовод, -"
532019922,https://vk.com/id532019922,"ТК Садовод, 7-32"
-199891426,https://vk.com/public199891426,"ТК Садовод, Корпус А, 2В-08"
579952094,https://vk.com/id579952094,"ТК Садовод, 95-792"
-186382281,https://vk.com/public186382281,"ТК Садовод, 2Д-59"
-186395906,https://vk.com/public186395906,"ТК Садовод, Корпус Б, 2Г-32"
430999927,https://vk.com/id430999927,"ТК Садовод, Корпус Б, 2Г-47"
536023032,https://vk.com/id536023032,"ТК Садовод, 24-43"
492390406,https://vk.com/id492390406,"ТК Садовод, Корпус А, 2В-02"
-171613779,https://vk.com/public171613779,"ТК Садовод, 2А-76"
543287838,https://vk.com/id543287838,"ТК Садовод, Корпус А, 2В-24"
478202462,https://vk.com/id478202462,"ТК Садовод, 26-16"
417163352,https://vk.com/id417163352,"ТК Садовод, Корпус Б, 2Д-80"
-170102951,https://vk.com/public170102951,"ТК Садовод, 14-132"
-151277674,https://vk.com/public151277674,"ТК Садовод, Корпус Б, 2В-114"
-200114287,https://vk.com/public200114287,"ТК Садовод, 2Д-68/1В"
-192506997,https://vk.com/public192506997,"ТК Садовод, Корпус А, 2Б-10А"
223738672,https://vk.com/id223738672,"ТК Садовод, 24-98"
-198980326,https://vk.com/public198980326,"ТК Садовод, -"
429199898,https://vk.com/id429199898,"ТК Садовод, 30-42"
496142649,https://vk.com/id496142649,"ТК Садовод, Корпус А, 2-1-11"
-162829771,https://vk.com/public162829771,"ТК Садовод, Корпус Б, 2Д-42"
458981925,https://vk.com/id458981925,"ТК Садовод, 28-27"
468139240,https://vk.com/id468139240,"ТК Садовод, Корпус А, 2-1-18"
440573982,https://vk.com/id440573982,"ТК Садовод, Корпус А, 1В-21"
552070053,https://vk.com/id552070053,"ТК Садовод, ст4-02"
532593690,https://vk.com/id532593690,"ТК Садовод, 28-92"
-161008274,https://vk.com/public161008274,"ТК Садовод, 2-2-13"
524092765,https://vk.com/id524092765,"ТК Садовод, 2-4-04"
436079319,https://vk.com/id436079319,"ТК Садовод, 25-58"
415317167,https://vk.com/id415317167,"ТК Садовод, 13-124"
-179365024,https://vk.com/public179365024,"ТК Садовод, 24-103"
-186689790,https://vk.com/public186689790,"ТК Садовод, 2б-69"
-191688787,https://vk.com/public191688787,"ТК Садовод, Корпус Б, 2Г-29"
-150750096,https://vk.com/public150750096,"ТК Садовод, -"
469820771,https://vk.com/id469820771,"ТК Садовод, 22-109"
476685176,https://vk.com/id476685176,"ТК Садовод, 24-104"
831092578,https://vk.com/id831092578,"ТЯК Москва,"
426232452,https://vk.com/id426232452,"ТК Садовод, 30-31"
545170851,https://vk.com/id545170851,"ТК Садовод, Корпус Б, 2Д-13"
517075587,https://vk.com/id517075587,"ТК Садовод, 27-55"
298457441,https://vk.com/id298457441,"ТК Садовод, 30-57"
-163075440,https://vk.com/public163075440,"ТК Садовод, 2Б-71/а"
-172580076,https://vk.com/public172580076,"ТК Садовод, Корпус А, 1-3-12"
-192248558,https://vk.com/public192248558,"ТК Садовод, Корпус А, 2А-68"
592345155,https://vk.com/id592345155,"ТК Садовод, 27-65"
-198172053,https://vk.com/public198172053,"ТК Садовод, -"
355113863,https://vk.com/id355113863,"ТК Садовод, Корпус Б, 2В-10"
416723897,https://vk.com/id416723897,"ТК Садовод, 2А-75"
533058987,https://vk.com/id533058987,"ТК Садовод, 2Г-20"
-184659328,https://vk.com/public184659328,"ТК Садовод, Корпус А, 2В-23/1Б"
-170834818,https://vk.com/public170834818,"ТК Садовод, Корпус А, 1Б-20"
433373821,https://vk.com/id433373821,"ТК Садовод, 22-123"
469868331,https://vk.com/id469868331,"ТК Садовод, Корпус А, 1B-09"
348508558,https://vk.com/id348508558,"ТК Садовод, Корпус А, 2А-68"
452841264,https://vk.com/id452841264,"ТК Садовод, 27-53"
359159912,https://vk.com/id359159912,"ТК Садовод, 29-57"
-192920230,https://vk.com/public192920230,"ТК Садовод, Корпус А, 2В-12"
-162497404,https://vk.com/public162497404,"ТК Садовод, 22-122"
521690153,https://vk.com/id521690153,"ТК Садовод, 27-61"
475404164,https://vk.com/id475404164,"ТК Садовод, СТ7-38"
447575731,https://vk.com/id447575731,"ТК Садовод, -"
492968140,https://vk.com/id492968140,"ТК Садовод, Корпус Б, 2Д-56"
464472345,https://vk.com/id464472345,"ТК Садовод, 27-96"
406031193,https://vk.com/id406031193,"ТК Садовод, 24-111"
476599094,https://vk.com/id476599094,"ТК Садовод, 22-88"
-169650348,https://vk.com/public169650348,"ТК Садовод, 33-22"
367897296,https://vk.com/id367897296,"ТК Садовод, 8-57"
-162534300,https://vk.com/public162534300,"ТК Садовод, СТ6-77А.У"
-188609805,https://vk.com/public188609805,"ТК Садовод, -"
508244653,https://vk.com/id508244653,"ТК Садовод, 66-890"
530614264,https://vk.com/id530614264,"ТК Садовод, Корпус А, 1Д-83"
192272718,https://vk.com/id192272718,"ТК Садовод, 24-18"
-197009078,https://vk.com/public197009078,"ТК Садовод, Корпус А, 2Г-99/1"
-181576588,https://vk.com/public181576588,"ТК Садовод, 2Д-11"
-197667471,https://vk.com/public197667471,"ТК Садовод, 18-19"
-198521964,https://vk.com/public198521964,"ТК Садовод, 27-43"
-185482285,https://vk.com/public185482285,"ТК Садовод, -"
481211938,https://vk.com/id481211938,"ТК Садовод, 30-54"
-186673382,https://vk.com/public186673382,"ТК Садовод, Корпус А, 2А-75"
-173313987,https://vk.com/public173313987,"ТК Садовод, 30-60"
389082135,https://vk.com/id389082135,"ТК Садовод, Корпус А, 1Б-57"
399462643,https://vk.com/id399462643,"ТК Садовод, Корпус А 2А-78"
-183831024,https://vk.com/public183831024,"ТК Садовод, Корпус А, 2-2-13"
-178889641,https://vk.com/public178889641,"ТК Садовод, СТ6-77А.У"
-162204623,https://vk.com/public162204623,"ТК Садовод, Корпус А, 2Г-09"
260184916,https://vk.com/id260184916,"ТК Садовод, 22-09"
521376717,https://vk.com/id521376717,"ТК Садовод, Корпус А, 2-1-29"
498945844,https://vk.com/id498945844,"ТК Садовод, 22-64"
345742880,https://vk.com/id345742880,"ТК Садовод, Корпус А, 2-2-23"
179408775,https://vk.com/id179408775,"ТК Садовод, 8-966"
472662760,https://vk.com/id472662760,"ТК Садовод, 7-95"
551404097,https://vk.com/id551404097,"ТК Садовод, Корпус А, 2Б-06"
-180473587,https://vk.com/public180473587,"ТК Садовод, Корпус Б, 2Г-93"
-186285039,https://vk.com/public186285039,"ТК Садовод, 27-27"
423092032,https://vk.com/id423092032,"ТК Садовод, 30-49"
-197894913,https://vk.com/public197894913,"ТК Садовод, 30-60"
411624561,https://vk.com/id411624561,"ТК Садовод, 2-1-37"
180454865,https://vk.com/id180454865,"ТК Садовод, -"
331619688,https://vk.com/id331619688,"ТК Садовод, 28-29"
-167973483,https://vk.com/public167973483,"ТК Садовод, Корпус А, 1Б-47"
-210196957,https://vk.com/public210196957,"ТК Садовод, 27-27"
348331219,https://vk.com/id348331219,"ТК Садовод, 28-84"
351840652,https://vk.com/id351840652,"ТК Садовод, Корпус А, 1Д-01/1У"
378243045,https://vk.com/id378243045,"ТК Садовод, 28-18"
326738799,https://vk.com/id326738799,"ТК Садовод, Корпус А, 2Д-67 | Корпус А, 2Д-69"
-186993331,https://vk.com/public186993331,"ТК Садовод, Корпус Б, 2Б-34"
-185474480,https://vk.com/public185474480,"ТК Садовод, 24-86"
517513250,https://vk.com/id517513250,"ТК Садовод, 27-91"
-172145574,https://vk.com/public172145574,"ТК Садовод, -"
352107141,https://vk.com/id352107141,"ТК Садовод, СТ6-60"
453599908,https://vk.com/id453599908,"ТК Садовод, 22-100"
406653778,https://vk.com/id406653778,"ТК Садовод, 4-19"
-174559306,https://vk.com/public174559306,"ТК Садовод, 1Б-77"
-156142705,https://vk.com/public156142705,"ТК Садовод, 24-96"
509701445,https://vk.com/id509701445,"ТК Садовод, 24-104"
447376639,https://vk.com/id447376639,"ТК Садовод,"
468823763,https://vk.com/id468823763,"ТК Садовод, 33-22"
-172238739,https://vk.com/public172238739,"ТК Садовод, 6-84"
-185672130,https://vk.com/public185672130,"ТК Садовод, 2В-11"
-171493334,https://vk.com/public171493334,"ТК Садовод, Корпус А, 2Б-33"
277853518,https://vk.com/id277853518,"ТК Садовод, 24-53"
-192436108,https://vk.com/public192436108,"ТК Садовод, 27-76"
-186415215,https://vk.com/public186415215,"ТК Садовод, 30-54"
493748741,https://vk.com/id493748741,"ТК Садовод, Корпус А, 2А-75"
434003272,https://vk.com/id434003272,"ТК Садовод, СТ7-48"
523108334,https://vk.com/id523108334,"ТК Садовод, 24-122"
468313424,https://vk.com/id468313424,"ТК Садовод, Корпус А, 2Б-33"
361559603,https://vk.com/id361559603,"ТК Садовод, 24-53"
510998752,https://vk.com/id510998752,"ТК Садовод, 27-52"
376012853,https://vk.com/id376012853,"ТК Садовод, 22-18"
444971856,https://vk.com/id444971856,"ТК Садовод, 24-98"
452114188,https://vk.com/id452114188,"ТК Садовод, 27-61"
451290381,https://vk.com/id451290381,"ТК Садовод, 27-99"
537931066,https://vk.com/id537931066,"ТК Садовод, Корпус А, 2Д-11"
-208614350,https://vk.com/public208614350,"ТК Садовод, 24-96"
-192756683,https://vk.com/public192756683,"ТК Садовод, 30-60"
517604166,https://vk.com/id517604166,"ТК Садовод, Корпус А, 2-2-13"
491216373,https://vk.com/id491216373,"ТК Садовод, Корпус А, 2-2-03"
419294445,https://vk.com/id419294445,"ТК Садовод, Корпус А, 2Г-57"
407545340,https://vk.com/id407545340,"ТК Садовод, Корпус А, 2Д-94"
429495793,https://vk.com/id429495793,"ТК Садовод, -"
-172758068,https://vk.com/public172758068,"ТК Садовод, Корпус А, 2A-12"
-183455580,https://vk.com/public183455580,"ТК Садовод, Корпус А, 2Б-73"
-170096257,https://vk.com/public170096257,"ТК Садовод, 21-15"
580800595,https://vk.com/id580800595,"ТК Садовод, 1A-21/1Б"
607007320,https://vk.com/id607007320,"ТК Садовод, 27-42"
-197569162,https://vk.com/public197569162,"ТК Садовод, Корпус Б, 2Д-07"
-178010144,https://vk.com/public178010144,"ТК Садовод, 30-54"
480717405,https://vk.com/id480717405,"ТК Садовод, Корпус А, 1Б-79А"
392798026,https://vk.com/id392798026,"ТК Садовод, -"
376288596,https://vk.com/id376288596,"ТК Садовод, 2-2-13"
21354302,https://vk.com/id21354302,"ТК Садовод, Корпус А, 2Д-11"
-197521139,https://vk.com/public197521139,"ТК Садовод, Корпус А, 2-1-29/3"
-198833136,https://vk.com/public198833136,"ТК Садовод, 24-96"
-166256225,https://vk.com/public166256225,"ТК Садовод, Корпус Б, 2-2-16"
-169851498,https://vk.com/public169851498,"ТК Садовод, 22-26"
391782208,https://vk.com/id391782208,"ТК Садовод, Корпус А, 1Б-49"
-165075865,https://vk.com/public165075865,"ТК Садовод, Корпус А, 1-5-07"
-145562231,https://vk.com/public145562231,"ТК Садовод, 2Б-73"
580503026,https://vk.com/id580503026,"ТК Садовод, 22-121"
-196990838,https://vk.com/public196990838,"ТК Садовод, Корпус А, 1A-21/1Б"
-183752404,https://vk.com/public183752404,"ТК Садовод, 27-56"
502187833,https://vk.com/id502187833,"ТК Садовод, -"
468762572,https://vk.com/id468762572,"ТК Садовод, 2В-52"
466531361,https://vk.com/id466531361,"ТК Садовод, 22-77"
509004043,https://vk.com/id509004043,"ТК Садовод, Корпус А, 2Б-23 27-31"
484243982,https://vk.com/id484243982,"ТК Садовод, ТЦ Салют 2-3-13"
524851411,https://vk.com/id524851411,"ТК Садовод, 33-30"
-196614038,https://vk.com/public196614038,"ТК Садовод, СТ5-55"
421174692,https://vk.com/id421174692,"ТК Садовод, Корпус А, 2В-35"
-186288817,https://vk.com/public186288817,"ТК Садовод, Корпус А, 2-1-15"
522121661,https://vk.com/id522121661,"ТК Садовод, 27-34"
-187244344,https://vk.com/public187244344,"ТК Садовод, 27-87"
605368512,https://vk.com/id605368512,"ТК Садовод, 25-39"
551012340,https://vk.com/id551012340,"ТК Садовод, 28-31"
478127260,https://vk.com/id478127260,"ТК Садовод, 24-102"
449647369,https://vk.com/id449647369,"ТК Садовод, Корпус А, 1-2-02"
361813130,https://vk.com/id361813130,"ТК Садовод, 2-1-22"
561136226,https://vk.com/id561136226,"ТК Садовод, 22-122"
507418192,https://vk.com/id507418192,"ТК Садовод, 27-61"
491382267,https://vk.com/id491382267,"ТК Садовод, 24-42"
423733503,https://vk.com/id423733503,"ТК Садовод, 33-35"
557916858,https://vk.com/id557916858,"ТК Садовод, 28-27"
578491119,https://vk.com/id578491119,"ТК Садовод, 8-9"
529480298,https://vk.com/id529480298,"ТК Садовод, Корпус Б, 1-1-20У"
537211094,https://vk.com/id537211094,"ТК Садовод, -"
635422214,https://vk.com/id635422214,"ТК Садовод, 24-86"
513573283,https://vk.com/id513573283,"ТК Садовод, 2д-22"
299427548,https://vk.com/id299427548,"ТК Садовод, 18-35"
393254611,https://vk.com/id393254611,"ТК Садовод, Корпус А, 1-4-05"
-150825912,https://vk.com/public150825912,"ТК Садовод, Корпус Б, 2А-52"
-192040294,https://vk.com/public192040294,"ТК Садовод, 2В-52"
-183624347,https://vk.com/public183624347,"ТК Садовод, 22-21"
583184195,https://vk.com/id583184195,"ТК Садовод, 22-135"
232636143,https://vk.com/id232636143,"ТК Садовод, Корпус А, 1-2-02"
526935476,https://vk.com/id526935476,"ТК Садовод, 22-55"
450413341,https://vk.com/id450413341,"ТК Садовод, 2Г-16"
531466402,https://vk.com/id531466402,"ТК Садовод, 24-95 24-87"
532284154,https://vk.com/id532284154,"ТК Садовод, 24-87"
404260378,https://vk.com/id404260378,"ТК Садовод, 24-105"
466403389,https://vk.com/id466403389,"ТК Садовод, 1В-51"
-178883253,https://vk.com/public178883253,"ТК Садовод, 28-18"
561811883,https://vk.com/id561811883,"ТК Садовод, 8-11"
557658445,https://vk.com/id557658445,"ТК Садовод, Корпус А, 1Б-17"
-202531720,https://vk.com/public202531720,"ТК Садовод, 24-86"
-201842294,https://vk.com/public201842294,"ТК Садовод, 26-26"
510619936,https://vk.com/id510619936,"ТК Садовод, 24-107"
-189548185,https://vk.com/public189548185,"ТК Садовод, Корпус Б, 2Д-52"
443711901,https://vk.com/id443711901,"ТК Садовод, -"
162811982,https://vk.com/id162811982,"ТК Садовод, Корпус Б, 2А-26"
-182114121,https://vk.com/public182114121,"ТК Садовод, Ковровый ряд; 4 стоянка, СТ-АНЛ 03"
-183624752,https://vk.com/public183624752,"ТК Садовод, 22-18"
607291491,https://vk.com/id607291491,"ТЯК Москва,"
420468726,https://vk.com/id420468726,"ТК Садовод, Корпус А, 2Б-73"
519247384,https://vk.com/id519247384,"ТК Садовод, Корпус А, 1Д-94"
328480250,https://vk.com/id328480250,"ТК Садовод, 2В-14"
260437752,https://vk.com/id260437752,"ТК Садовод, 22-85"
416652060,https://vk.com/id416652060,"ТК Садовод, Корпус А, 2Д-01"
567876337,https://vk.com/id567876337,"ТК Садовод, 22-88"
-184571239,https://vk.com/public184571239,"ТК Садовод, 28-93"
433776805,https://vk.com/id433776805,"ТК Садовод, 9-82 | 9-84"
-198705424,https://vk.com/public198705424,"ТК Садовод, Корпус Б, 2-1-11"
421266336,https://vk.com/id421266336,"ТК Садовод, 28-47"
405810358,https://vk.com/id405810358,"ТК Садовод, 13-79"
552926585,https://vk.com/id552926585,"ТК Садовод, Корпус А, 2В-84"
481454267,https://vk.com/id481454267,"ТК Садовод, СТ7-51"
-187323893,https://vk.com/public187323893,"ТК Садовод, 27-24"
-145780892,https://vk.com/public145780892,"ТК Садовод, Корпус А, 2А-75"
459451701,https://vk.com/id459451701,"ТК Садовод, 33-30"
559680870,https://vk.com/id559680870,"ТК Садовод, Корпус Б, 2Г-34"
539027930,https://vk.com/id539027930,"ТК Садовод,"
604434343,https://vk.com/id604434343,"ТК Садовод, 28-60"
490257646,https://vk.com/id490257646,"ТК Садовод, -"
-181127952,https://vk.com/public181127952,"ТК Садовод, 27-57"
505864155,https://vk.com/id505864155,"ТК Садовод, Корпус Б, 2Г-19"
335258237,https://vk.com/id335258237,"ТК Садовод, Корпус А, 2А-11"
342928848,https://vk.com/id342928848,"ТК Садовод, Корпус А, 2Д-14"
477079012,https://vk.com/id477079012,"ТК Садовод, 24-102"
512313259,https://vk.com/id512313259,"ТК Садовод, 2Б-54"
352079655,https://vk.com/id352079655,"ТК Садовод, 24-83"
-175525350,https://vk.com/public175525350,"ТК Садовод, -"
452327568,https://vk.com/id452327568,"ТК Садовод, 2А-31"
-171585042,https://vk.com/public171585042,"ТК Садовод, Корпус Б, 2Г-18"
-200033264,https://vk.com/public200033264,"ТК Садовод, Корпус Б, 2-1-11"
590882738,https://vk.com/id590882738,"ТК Садовод, -"
-207458728,https://vk.com/public207458728,"ТК Садовод, Корпус А, 1-4-16"
514683972,https://vk.com/id514683972,"ТК Садовод, Корпус А, 2Б-10А"
471906485,https://vk.com/id471906485,"ТК Садовод, 2Б-29"
407989930,https://vk.com/id407989930,"ТК Садовод, Корпус А, 2Б-94"
-155290080,https://vk.com/public155290080,"ТК Садовод, 7-30"
-193557729,https://vk.com/public193557729,"ТК Садовод, Корпус Б, 2Д-100"
-198974330,https://vk.com/public198974330,"ТК Садовод, Корпус А, 1Б-01"
-180858785,https://vk.com/public180858785,"ТК Садовод, 27-96"
226732265,https://vk.com/id226732265,"ТК Садовод, 25-58"
535950900,https://vk.com/id535950900,"ТК Садовод, Корпус Б, 2Г-28"
510447773,https://vk.com/id510447773,"ТК Садовод, 92-896"
510932410,https://vk.com/id510932410,"ТК Садовод, 27-61"
506897716,https://vk.com/id506897716,"ТК Садовод, -"
534353630,https://vk.com/id534353630,"ТК Садовод, 2Г-31"
513356937,https://vk.com/id513356937,"ТК Садовод, Корпус А, 2Б-35"
-128729577,https://vk.com/public128729577,"ТК Садовод, Корпус Б, 2В-25"
471877585,https://vk.com/id471877585,"ТК Садовод, Корпус А, 1B-21"
470290541,https://vk.com/id470290541,"ТК Садовод, 4-51"
521521824,https://vk.com/id521521824,"ТК Садовод, СТ6-84"
-169192101,https://vk.com/public169192101,"ТК Садовод, Корпус А, 1А-40"
515933548,https://vk.com/id515933548,"ТК Садовод, 24-89"
397619425,https://vk.com/id397619425,"ТК Садовод, 24-45"
523572143,https://vk.com/id523572143,"ТК Садовод, 1-5-14"
356220268,https://vk.com/id356220268,"ТК Садовод, 24-83"
472054920,https://vk.com/id472054920,"ТК Садовод, 1В-96/1"
413161975,https://vk.com/id413161975,"ТК Садовод, АНЛ-2-07"
-195892296,https://vk.com/public195892296,"ТК Садовод, Корпус Б, 2Д-100"
-168811128,https://vk.com/public168811128,"ТК Садовод, 1Б-79/а"
566233830,https://vk.com/id566233830,"ТК Садовод, Корпус Б, 2Г-88"
491773389,https://vk.com/id491773389,"ТК Садовод, 80-899"
526363713,https://vk.com/id526363713,"ТК Садовод, Корпус Б, 2Г-28"
399744980,https://vk.com/id399744980,"ТК Садовод, Корпус А, 2А-76/а"
462925712,https://vk.com/id462925712,"ТК Садовод, 24-124"
-87626812,https://vk.com/public87626812,"ТК Садовод, 2А-33"
479664858,https://vk.com/id479664858,"ТК Садовод, 2а-13"
469577498,https://vk.com/id469577498,"ТК Садовод, 7-52 | 7-54"
-163815818,https://vk.com/public163815818,"ТК Садовод, Корпус А, 1Б-59"
-193202949,https://vk.com/public193202949,"ТЯК Москва,"
-153376802,https://vk.com/public153376802,"ТК Садовод, Корпус Б, 2-4-08"
466153671,https://vk.com/id466153671,"ТК Садовод, 6-04"
189492600,https://vk.com/id189492600,"ТК Садовод, Корпус А, 2Д-98"
-169580333,https://vk.com/public169580333,"ТК Садовод, 13-02/04"
-175901065,https://vk.com/public175901065,"ТК Садовод, Корпус А, 2А-75"
571818195,https://vk.com/id571818195,"ТК Садовод, 26-73"
-177454384,https://vk.com/public177454384,"ТК Садовод, 25-66"
520685803,https://vk.com/id520685803,"ТК Садовод, Корпус Б, 2Д-100"
281156638,https://vk.com/id281156638,"ТК Садовод, 24-64"
491881758,https://vk.com/id491881758,"ТК Садовод, Корпус А, 2-2-14"
459598861,https://vk.com/id459598861,"ТК Садовод, 30-46"
497106333,https://vk.com/id497106333,"ТК Садовод, 24-109"
394593933,https://vk.com/id394593933,"ТК Садовод, 2Д-70"
537582950,https://vk.com/id537582950,"ТК Садовод, СТ7-54"
496062438,https://vk.com/id496062438,"ТК Садовод, 24-120"
528107772,https://vk.com/id528107772,"ТК Садовод, 1Г-72"
359408331,https://vk.com/id359408331,"ТК Садовод, 2Д-70"
428794889,https://vk.com/id428794889,"ТК Садовод, 24-115"
